8/7/2009, 9:57:47 AM, 4, 0, :Invalid directory.
8/7/2009, 9:58:55 AM, 4, 0, :Invalid directory.
8/7/2009, 10:18:20 AM, 4, 0, :Invalid directory.
8/7/2009, 10:20:36 AM, 4, 0, :Invalid directory.
8/7/2009, 10:22:55 AM, 4, 0, :Invalid directory.
8/7/2009, 10:30:14 AM, 4, 0, :Invalid directory.
8/7/2009, 10:37:54 AM, 4, 0, :Invalid directory.
8/7/2009, 10:43:36 AM, 4, 0, :Invalid directory.
8/7/2009, 10:52:00 AM, 4, 0, :Invalid directory.
8/7/2009, 10:59:11 AM, 4, 0, :Invalid directory.
8/7/2009, 11:06:40 AM, 4, 0, D:\My Working Files\My Project\Travel\wina\AR Tiket Report.rpt:Server has not yet been opened.
8/7/2009, 11:09:14 AM, 4, 0, :Invalid directory.
8/7/2009, 11:12:04 AM, 4, 0, :Invalid directory.
8/7/2009, 11:13:25 AM, 4, 0, :Invalid directory.
8/7/2009, 11:38:02 AM, 4, 0, :Invalid directory.
8/7/2009, 11:41:49 AM, 4, 0, :Invalid directory.
2/8/2010, 5:28:37 PM, 4, 0, :Invalid directory.
2/8/2010, 5:38:58 PM, 4, 0, :Invalid directory.
2/8/2010, 5:40:13 PM, 4, 0, :Invalid directory.
2/8/2010, 5:41:23 PM, 4, 0, :Invalid directory.
2/8/2010, 5:42:22 PM, 4, 0, :Invalid directory.
2/8/2010, 5:42:26 PM, 4, 0, :Invalid directory.
2/8/2010, 5:45:09 PM, 4, 0, :Invalid directory.
2/8/2010, 5:45:28 PM, 4, 0, C:\My Project\Travel\wina\laporan penjualan-client admin.rpt:Server has not yet been opened.
2/8/2010, 5:46:24 PM, 4, 0, :Invalid directory.
01/25/11, 10:54:39, 4, 0, :Invalid directory.
01/25/11, 10:54:46, 4, 0, :Invalid directory.
09/04/14, 19:53:01, 4, 0, :Invalid directory.
09/04/14, 19:53:25, 4, 0, F:\work\kerjaan\wina\laporan penjualan-client admin.rpt:Server has not yet been opened.
09/04/14, 21:20:49, 4, 0, :Invalid directory.
09/04/14, 21:21:03, 4, 0, :Invalid directory.
09/05/14, 14:14:29, 4, 0, :Invalid directory.
04/01/15, 21:10:13, 4, 0, :Invalid directory.
04/01/15, 21:10:20, 4, 0, :Invalid directory.
02/14/16, 11:44:34, 4, 0, :Invalid directory.
02/14/16, 11:44:41, 4, 0, :Invalid directory.
03/07/21, 22:22:13, 4, 0, :Invalid directory.
